"","country_code","country","diet","attribute","centile_up","value","centile_down","value_baseline","diff_baseline","X._diff_baseline","value_baseline_adj","diff_baseline_adj","X._diff_baseline_adj"
"5291",66,"Fiji","baseline_oecd","l_blue_wf_total",11804.0962975046,115676.601093061,4855.6113492763,76104.2397195536,39572.3613735069,0.519975779527294,76188.4226168829,39488.1784761776,0.518296312219847
"5292",66,"Fiji","baseline_oecd","l_green_wf",991.584578404043,1415579.5490221,1396.56690954545,1186573.53161149,229006.017410612,0.192997746291878,1230036.62988893,185542.919133171,0.150843409557588
"5293",66,"Fiji","lacto_ovo_vegetarian","kg_co2_luc_feed_palm",0,0.717649416491664,0,0.34336846349806,0.374280952993604,1.09002716551376,0.424840894653177,0.292808521838487,0.689219247778687
"5294",66,"Fiji","lacto_ovo_vegetarian","kg_co2_luc_feed_soy",0,5.47845989267328,0,10.1390242286129,-4.66056433593964,-0.459665963001376,15.0160581306572,-9.53759823798395,-0.635159917136423
"5295",66,"Fiji","lacto_ovo_vegetarian","kg_co2_luc_human_palm_soy",0,3.21982941793903,0,3.14989163422583,0.0699377837132009,0.0222032348520428,3.20850654056497,0.0113228773740599,0.00352901801224507
"5296",66,"Fiji","lacto_ovo_vegetarian","kg_co2_luc_pasture",0,0,0,0,0,NA,0,0,NA
"5297",66,"Fiji","lacto_ovo_vegetarian","kg_co2e_excl_luc",138.127958510861,1249.56695651599,83.3990200569247,1389.861995928,-140.295039412013,-0.100941704876489,1572.4960248996,-322.929068383611,-0.205360816987902
"5298",66,"Fiji","lacto_ovo_vegetarian","kg_co2e_total",138.127958510861,1258.9828952431,83.3990200569247,1403.49428025434,-144.511385011246,-0.102965424971349,1591.14543046548,-332.162535222383,-0.208756867136407
"5299",66,"Fiji","lacto_ovo_vegetarian","l_blue_green_wf",0,1093322.72951576,0,1262677.77133104,-169355.04181528,-0.134123721554673,1306225.05250581,-212902.32299005,-0.16299053718318
"5300",66,"Fiji","lacto_ovo_vegetarian","l_blue_wf_brackish_pond",0,0,0,910.273863334194,-910.273863334194,-1,1415.12229919182,-1415.12229919182,-1
"5301",66,"Fiji","lacto_ovo_vegetarian","l_blue_wf_excl_pond",0,72232.6664410108,0,72798.362375898,-565.695934887131,-0.00777072335729384,71049.0673790377,1183.59906197309,0.0166588965293343
"5302",66,"Fiji","lacto_ovo_vegetarian","l_blue_wf_freshwater_pond",0,0,0,2395.60348032148,-2395.60348032148,-1,3724.23293865336,-3724.23293865336,-1
"5303",66,"Fiji","lacto_ovo_vegetarian","l_blue_wf_total",0,72232.6664410108,0,76104.2397195536,-3871.57327854281,-0.0508719789174647,76188.4226168829,-3955.7561758721,-0.051920699234893
"5304",66,"Fiji","lacto_ovo_vegetarian","l_green_wf",0,1021090.06307475,0,1186573.53161149,-165483.468536737,-0.139463306847906,1230036.62988893,-208946.566814178,-0.169870198770459
"5305",66,"Fiji","low_food_chain","kg_co2_luc_human_palm_soy",0,3.22284621684626,0,3.14989163422583,0.0729545826204272,0.0231609817390933,3.20850654056497,0.0143396762812862,0.00446926820936484
"5306",66,"Fiji","low_food_chain","kg_co2e_excl_luc",164.929498178813,333.012821812588,101.639607009711,1389.861995928,-1056.84917411542,-0.760398641888012,1572.4960248996,-1239.48320308702,-0.788226605002802
"5307",66,"Fiji","low_food_chain","kg_co2e_total",164.929498178813,336.235668029434,101.639607009711,1403.49428025434,-1067.25861222491,-0.760429612888411,1591.14543046548,-1254.90976243604,-0.788683258241787
"5308",66,"Fiji","low_food_chain","l_blue_green_wf",0,1032348.30977951,0,1262677.77133104,-230329.461551535,-0.182413492009711,1306225.05250581,-273876.742726305,-0.209670410317817
"5309",66,"Fiji","low_food_chain","l_blue_wf_brackish_pond",0,0,0,910.273863334194,-910.273863334194,-1,1415.12229919182,-1415.12229919182,-1
"5310",66,"Fiji","low_food_chain","l_blue_wf_excl_pond",0,79279.6624908945,0,72798.362375898,6481.30011499657,0.0890308504679,71049.0673790377,8230.59511185679,0.115843816329743
"5311",66,"Fiji","low_food_chain","l_blue_wf_freshwater_pond",0,0,0,2395.60348032148,-2395.60348032148,-1,3724.23293865336,-3724.23293865336,-1
"5312",66,"Fiji","low_food_chain","l_blue_wf_total",0,79279.6624908945,0,76104.2397195536,3175.42277134089,0.0417246500726164,76188.4226168829,3091.2398740116,0.040573616933324
"5313",66,"Fiji","low_food_chain","l_green_wf",0,953068.647288613,0,1186573.53161149,-233504.884322876,-0.196789223846711,1230036.62988893,-276967.982600317,-0.225170515958802
"5314",66,"Fiji","low_red_meat","kg_co2_luc_feed_palm",0,0.404720733273704,0,0.34336846349806,0.0613522697756438,0.178677648933215,0.424840894653177,-0.0201201613794733,-0.0473592858707696
"5315",66,"Fiji","low_red_meat","kg_co2_luc_feed_soy",0,13.7617227668154,0,10.1390242286129,3.6226985382025,0.3573024836038,15.0160581306572,-1.2543353638418,-0.0835329320736255
"5316",66,"Fiji","low_red_meat","kg_co2_luc_human_palm_soy",0,3.20794408755906,0,3.14989163422583,0.0580524533332314,0.0184299842897609,3.20850654056497,-0.000562453005909624,-0.000175300563922361
"5317",66,"Fiji","low_red_meat","kg_co2_luc_pasture",0,0,0,0,0,NA,0,0,NA
"5318",66,"Fiji","low_red_meat","kg_co2e_excl_luc",185.555758303264,1545.47149951309,121.373960610756,1389.861995928,155.609503585085,0.111960398975573,1572.4960248996,-27.0245253865128,-0.0171857511615892
"5319",66,"Fiji","low_red_meat","kg_co2e_total",185.555758303264,1562.84588710074,121.373960610756,1403.49428025434,159.351606846396,0.113539192206411,1591.14543046548,-28.2995433647404,-0.0177856422316228
"5320",66,"Fiji","low_red_meat","l_blue_green_wf",4837.11501705816,1353642.96786888,2293.61728842113,1262677.77133104,90965.1965378381,0.0720414967327316,1306225.05250581,47417.915363068,0.036301489756381
"5321",66,"Fiji","low_red_meat","l_blue_wf_brackish_pond",1381.34851450635,1284.61168350279,29.4923167394929,910.273863334194,374.337820168599,0.411236480851441,1415.12229919182,-130.510615689027,-0.0922256795497904
"5322",66,"Fiji","low_red_meat","l_blue_wf_excl_pond",61.8296374363449,77863.1648807115,59.92766252097,72798.362375898,5064.80250481353,0.0695730280121024,71049.0673790377,6814.09750167375,0.0959069239476629
"5323",66,"Fiji","low_red_meat","l_blue_wf_freshwater_pond",2898.09146306815,3380.76302508434,1630.0129902676,2395.60348032148,985.159544762868,0.411236480851441,3724.23293865336,-343.469913569018,-0.0922256795497901
"5324",66,"Fiji","low_red_meat","l_blue_wf_total",4341.26961501085,82528.5395892986,1719.43296952806,76104.2397195536,6424.299869745,0.084414480631023,76188.4226168829,6340.11697241571,0.083216278204069
"5325",66,"Fiji","low_red_meat","l_green_wf",495.845402047313,1271114.42827958,574.184318893075,1186573.53161149,84540.8966680935,0.0712479205172209,1230036.62988893,41077.798390653,0.0333955895235106
"5326",66,"Fiji","meatless_day","kg_co2_luc_feed_palm",0,0.466670683487246,0,0.34336846349806,0.123302219989187,0.359095936572182,0.424840894653177,0.0418297888340696,0.0984598925398124
"5327",66,"Fiji","meatless_day","kg_co2_luc_feed_soy",0,13.6535440966595,0,10.1390242286129,3.5145198680466,0.346632948970416,15.0160581306572,-1.36251403399771,-0.0907371310194888
"5328",66,"Fiji","meatless_day","kg_co2_luc_human_palm_soy",0,3.21012409447555,0,3.14989163422583,0.0602324602497197,0.0191220737866823,3.20850654056497,0.00161755391057872,0.000504145430320329
"5329",66,"Fiji","meatless_day","kg_co2_luc_pasture",0,0,0,0,0,NA,0,0,NA
"5330",66,"Fiji","meatless_day","kg_co2e_excl_luc",169.604239636651,1526.3633008448,117.644196077272,1389.861995928,136.501304916797,0.098212128482336,1572.4960248996,-46.132724054801,-0.0293372595696999
"5331",66,"Fiji","meatless_day","kg_co2e_total",169.604239636651,1543.69363971942,117.644196077272,1403.49428025434,140.199359465082,0.0998930750467151,1591.14543046548,-47.4517907460545,-0.0298224095909151
"5332",66,"Fiji","meatless_day","l_blue_green_wf",4567.32305887833,1275810.43493581,2165.6898983599,1262677.77133104,13132.6636047629,0.0104006452817485,1306225.05250581,-30414.6175700072,-0.0232843624547401
"5333",66,"Fiji","meatless_day","l_blue_wf_brackish_pond",1304.30326763023,1212.96197073585,27.8473713833564,910.273863334194,302.688107401652,0.332524221109625,1415.12229919182,-202.160328455975,-0.142857142857143
"5334",66,"Fiji","meatless_day","l_blue_wf_excl_pond",58.3810655296044,71218.1529593196,56.5851739996806,72798.362375898,-1580.20941657835,-0.0217066615924526,71049.0673790377,169.08558028187,0.00237984236133346
"5335",66,"Fiji","meatless_day","l_blue_wf_freshwater_pond",2736.44929246686,3192.19966170288,1539.09838622117,2395.60348032148,796.596181381405,0.332524221109625,3724.23293865336,-532.033276950481,-0.142857142857143
"5336",66,"Fiji","meatless_day","l_blue_wf_total",4099.13362562669,75623.3145917583,1623.53093160421,76104.2397195536,-480.925127795301,-0.00631929481941511,76188.4226168829,-565.108025124588,-0.00741724274784189
"5337",66,"Fiji","meatless_day","l_green_wf",468.189433251647,1200187.12034405,542.158966755691,1186573.53161149,13613.5887325583,0.0114730257922319,1230036.62988893,-29849.5095448822,-0.0242671712529224
"5338",66,"Fiji","no_dairy","kg_co2_luc_feed_palm",0,0.112235308761475,0,0.34336846349806,-0.231133154736585,-0.673134487605299,0.424840894653177,-0.312605585891702,-0.735818019936383
"5339",66,"Fiji","no_dairy","kg_co2_luc_feed_soy",0,13.1430748844592,0,10.1390242286129,3.00405065584627,0.296285972704224,15.0160581306572,-1.87298324619803,-0.124732018876119
"5340",66,"Fiji","no_dairy","kg_co2_luc_human_palm_soy",0,3.20827251669637,0,3.14989163422583,0.0583808824705381,0.0185342510949227,3.20850654056497,-0.000234023868602939,-7.29385667893111e-05
"5341",66,"Fiji","no_dairy","kg_co2_luc_pasture",0,0,0,0,0,NA,0,0,NA
"5342",66,"Fiji","no_dairy","kg_co2e_excl_luc",193.938182611812,1224.46896813254,127.895572530063,1389.861995928,-165.393027795465,-0.11899960447874,1572.4960248996,-348.027056767063,-0.221321422284221
"5343",66,"Fiji","no_dairy","kg_co2e_total",193.938182611812,1240.93255084246,127.895572530063,1403.49428025434,-162.561729411885,-0.115826428150762,1591.14543046548,-350.212879623022,-0.220101112643468
"5344",66,"Fiji","no_dairy","l_blue_green_wf",5124.07135574786,1346795.60236256,2429.68352152075,1262677.77133104,84117.8310315134,0.0666186044780381,1306225.05250581,40570.5498567433,0.0310593873382801
"5345",66,"Fiji","no_dairy","l_blue_wf_brackish_pond",1463.29544170972,1360.81980839459,31.2419148369527,910.273863334194,450.545945060399,0.49495647761446,1415.12229919182,-54.3024907972281,-0.0383730019859346
"5346",66,"Fiji","no_dairy","l_blue_wf_excl_pond",65.497610250445,80533.7469797446,63.4828028396525,72798.362375898,7735.38460384667,0.106257673268866,71049.0673790377,9484.67960070689,0.133494779742953
"5347",66,"Fiji","no_dairy","l_blue_wf_freshwater_pond",3070.01743805472,3581.32294070234,1726.71165425518,2395.60348032148,1185.71946038086,0.494956477614459,3724.23293865336,-142.909997951028,-0.0383730019859344
"5348",66,"Fiji","no_dairy","l_blue_wf_total",4598.81049001489,85475.8897288415,1821.43637193179,76104.2397195536,9371.65000928791,0.123142285420927,76188.4226168829,9287.46711195863,0.121901291468667
"5349",66,"Fiji","no_dairy","l_green_wf",525.260865732969,1261319.71263372,608.247149588963,1186573.53161149,74746.1810222259,0.0629932987976842,1230036.62988893,31283.0827447854,0.0254326432112921
"5350",66,"Fiji","no_red_meat","kg_co2_luc_feed_palm",0,0.326001354769978,0,0.34336846349806,-0.0173671087280814,-0.0505786365793596,0.424840894653177,-0.0988395398831986,-0.23265071966268
"5351",66,"Fiji","no_red_meat","kg_co2_luc_feed_soy",0,14.8535998003562,0,10.1390242286129,4.71457557174329,0.464993027478767,15.0160581306572,-0.162458330301009,-0.0108189731877322
"5352",66,"Fiji","no_red_meat","kg_co2_luc_human_palm_soy",0,3.20888101521902,0,3.14989163422583,0.0589893809931934,0.018727431874872,3.20850654056497,0.000374474654052381,0.000116713071741609
"5353",66,"Fiji","no_red_meat","kg_co2_luc_pasture",0,0,0,0,0,NA,0,0,NA
"5354",66,"Fiji","no_red_meat","kg_co2e_excl_luc",196.467042484006,904.25115518432,128.753200340563,1389.861995928,-485.610840743685,-0.349395006242648,1572.4960248996,-668.244869715283,-0.424958066115269
"5355",66,"Fiji","no_red_meat","kg_co2e_total",196.467042484006,922.639637354666,128.753200340563,1403.49428025434,-480.854642899676,-0.342612470648997,1591.14543046548,-668.505793110813,-0.420141226760929
"5356",66,"Fiji","no_red_meat","l_blue_green_wf",5655.73096911556,1129156.89900794,2681.7808308622,1262677.77133104,-133520.872323101,-0.105744217055751,1306225.05250581,-177068.153497871,-0.135557156217599
"5357",66,"Fiji","no_red_meat","l_blue_wf_brackish_pond",1615.12297001091,1502.01474557723,34.4834903752105,910.273863334194,591.740882243037,0.650069068308279,1415.12229919182,86.8924463854107,0.0614027822436514
"5358",66,"Fiji","no_red_meat","l_blue_wf_excl_pond",72.2934629473826,74847.3918433366,70.0696046365027,72798.362375898,2049.02946743864,0.0281466423222321,71049.0673790377,3798.32446429886,0.0534605816010966
"5359",66,"Fiji","no_red_meat","l_blue_wf_freshwater_pond",3388.55404124183,3952.91120281013,1905.87052749551,2395.60348032148,1557.30772248865,0.65006906830828,3724.23293865336,228.678264156768,0.0614027822436519
"5360",66,"Fiji","no_red_meat","l_blue_wf_total",5075.97047420012,80302.317791724,2010.42362250722,76104.2397195536,4198.07807217032,0.0551622102479489,76188.4226168829,4113.89517484103,0.0539963295411423
"5361",66,"Fiji","no_red_meat","l_green_wf",579.76049491544,1048854.58121622,671.357208354972,1186573.53161149,-137718.950395272,-0.116064404544938,1230036.62988893,-181182.048672712,-0.14729809199997
"5362",66,"Fiji","pescetarian","kg_co2_luc_feed_palm",0,0.237293241294982,0,0.34336846349806,-0.106075222203078,-0.308925348363209,0.424840894653177,-0.187547653358195,-0.441453861242105
"5363",66,"Fiji","pescetarian","kg_co2_luc_feed_soy",0,1.57776305248716,0,10.1390242286129,-8.56126117612576,-0.844387091211932,15.0160581306572,-13.4382950781701,-0.894928280194524
"5364",66,"Fiji","pescetarian","kg_co2_luc_human_palm_soy",0,3.21258132732543,0,3.14989163422583,0.0626896930996055,0.019902174544177,3.20850654056497,0.00407478676046447,0.00126999484306707
"5365",66,"Fiji","pescetarian","kg_co2_luc_pasture",0,0,0,0,0,NA,0,0,NA
"5366",66,"Fiji","pescetarian","kg_co2e_excl_luc",243.10034484814,794.678822254514,156.086498200943,1389.861995928,-595.183173673491,-0.42823184993708,1572.4960248996,-777.817202645089,-0.49463858116573
"5367",66,"Fiji","pescetarian","kg_co2e_total",243.10034484814,799.706459875621,156.086498200943,1403.49428025434,-603.787820378721,-0.43020326400568,1591.14543046548,-791.438970589857,-0.497402032168943
"5368",66,"Fiji","pescetarian","l_blue_green_wf",8888.78155278946,1025037.99232454,4214.79807087076,1262677.77133104,-237639.779006503,-0.188203027250569,1306225.05250581,-281187.060181273,-0.215266932479862
"5369",66,"Fiji","pescetarian","l_blue_wf_brackish_pond",2538.39430123469,2360.62872074562,54.1956848366322,910.273863334194,1450.35485741143,1.59331703988402,1415.12229919182,945.5064215538,0.66814466996512
"5370",66,"Fiji","pescetarian","l_blue_wf_excl_pond",113.619407171776,75496.1391798866,110.124299141052,72798.362375898,2697.77680398863,0.0370582072994791,71049.0673790377,4447.07180084885,0.0625915577065113
"5371",66,"Fiji","pescetarian","l_blue_wf_freshwater_pond",5325.59218550147,6212.55932632314,2995.34523111456,2395.60348032148,3816.95584600167,1.59331703988402,3724.23293865336,2488.32638766978,0.66814466996512
"5372",66,"Fiji","pescetarian","l_blue_wf_total",7977.60589390794,84069.3272269553,3159.66521509224,76104.2397195536,7965.08750740171,0.104660233605293,76188.4226168829,7880.90461007242,0.103439661032253
"5373",66,"Fiji","pescetarian","l_green_wf",911.175658881513,940968.665097584,1055.13285577852,1186573.53161149,-245604.866513905,-0.206986638392607,1230036.62988893,-289067.964791346,-0.235007606901469
"5374",66,"Fiji","vegan","kg_co2_luc_human_palm_soy",0,3.23033618883778,0,3.14989163422583,0.0804445546119479,0.0255388324277128,3.20850654056497,0.0218296482728069,0.00680367890693562
"5375",66,"Fiji","vegan","kg_co2e_excl_luc",157.278975541243,289.532134106503,92.4825545780997,1389.861995928,-1100.3298618215,-0.791682818182834,1572.4960248996,-1282.9638907931,-0.81587735070746
"5376",66,"Fiji","vegan","kg_co2e_total",157.278975541243,292.762470295341,92.4825545780997,1403.49428025434,-1110.731809959,-0.791404586100425,1591.14543046548,-1298.38296017014,-0.816005209398304
"5377",66,"Fiji","vegan","l_blue_green_wf",0,1028198.57845545,0,1262677.77133104,-234479.192875588,-0.185699945147853,1306225.05250581,-278026.474050358,-0.2128472987997
"5378",66,"Fiji","vegan","l_blue_wf_brackish_pond",0,0,0,910.273863334194,-910.273863334194,-1,1415.12229919182,-1415.12229919182,-1
"5379",66,"Fiji","vegan","l_blue_wf_excl_pond",0,76974.5709346127,0,72798.362375898,4176.20855871477,0.0573667926367727,71049.0673790377,5925.50355557499,0.0834001595540049
"5380",66,"Fiji","vegan","l_blue_wf_freshwater_pond",0,0,0,2395.60348032148,-2395.60348032148,-1,3724.23293865336,-3724.23293865336,-1
"5381",66,"Fiji","vegan","l_blue_wf_total",0,76974.5709346127,0,76104.2397195536,870.331215059094,0.01143604112289,76188.4226168829,786.148317729807,0.0103184747856376
"5382",66,"Fiji","vegan","l_green_wf",0,951224.007520842,0,1186573.53161149,-235349.524090648,-0.198343817572788,1230036.62988893,-278812.622368088,-0.226670178426527
"5383",67,"Finland","2/3_vegan","kg_co2_luc_feed_palm",0,0.102861635558869,0,0.331664824920588,-0.228803189361719,-0.689862693206922,0.308584906676607,-0.205723271117738,-0.666666666666667
"5384",67,"Finland","2/3_vegan","kg_co2_luc_feed_soy",0,16.4360093812619,0,52.9959118792113,-36.5599024979495,-0.689862693206923,49.3080281437856,-32.8720187625237,-0.666666666666667
"5385",67,"Finland","2/3_vegan","kg_co2_luc_human_palm_soy",0,4.0910055244156,0,0.3692216313535,3.7217838930621,10.0800808430934,0.343528207073163,3.74747731734244,10.9087907198966
"5386",67,"Finland","2/3_vegan","kg_co2_luc_pasture",0,0.918363780713519,0,2.96115223998591,-2.04278845927239,-0.689862693206923,2.75509134214056,-1.83672756142704,-0.666666666666667
"5387",67,"Finland","2/3_vegan","kg_co2e_excl_luc",165.817814483093,616.900132955002,86.752276441995,1394.14303928565,-777.242906330646,-0.557505854441522,1297.1273024651,-680.227169510098,-0.524410494033526
"5388",67,"Finland","2/3_vegan","kg_co2e_total",165.817814483093,638.448373276952,86.752276441995,1450.80098986112,-812.352616584168,-0.559933872571959,1349.84253506478,-711.394161787824,-0.52702011035212
"5389",67,"Finland","2/3_vegan","l_blue_green_wf",10655.2969711634,534883.788397499,6836.6980738224,842626.408962226,-307742.620564727,-0.365218342662368,783989.655324801,-249105.866927302,-0.3177412676754
"5390",67,"Finland","2/3_vegan","l_blue_wf_brackish_pond",881.156160403383,819.448160082299,18.8130195288616,2642.2108599435,-1822.7626998612,-0.689862693206922,2458.3444802469,-1638.8963201646,-0.666666666666667
"5391",67,"Finland","2/3_vegan","l_blue_wf_excl_pond",205.281817227514,41051.824977337,153.368877966589,45484.1398256125,-4432.31484827549,-0.0974474809300366,42318.9858819457,-1267.16090460866,-0.0299430829496617
"5392",67,"Finland","2/3_vegan","l_blue_wf_freshwater_pond",8621.19041085434,9356.98020466579,4938.41568762924,30170.4438637843,-20813.4636591185,-0.689862693206923,28070.9406139974,-18713.9604093316,-0.666666666666667
"5393",67,"Finland","2/3_vegan","l_blue_wf_total",9707.62838848524,51228.2533420851,5110.59758512469,78296.7945493403,-27068.5412072552,-0.34571710582861,72848.2709761899,-21620.0176341048,-0.296781479428266
"5394",67,"Finland","2/3_vegan","l_green_wf",947.668582678154,483655.535055414,1726.10048869772,764329.614412886,-280674.079357471,-0.367216020503234,711141.384348611,-227485.849293197,-0.319888357364505
"5395",67,"Finland","baseline","kg_co2_luc_feed_palm",0,0.331664824920588,0,0.331664824920588,0,0,0.308584906676607,0.0230799182439818,0.0747927644697453
"5396",67,"Finland","baseline","kg_co2_luc_feed_soy",0,52.9959118792113,0,52.9959118792113,0,0,49.3080281437856,3.68788373542573,0.0747927644697453
"5397",67,"Finland","baseline","kg_co2_luc_human_palm_soy",0,0.3692216313535,0,0.3692216313535,0,0,0.343528207073163,0.0256934242803368,0.0747927644697448
"5398",67,"Finland","baseline","kg_co2_luc_pasture",0,2.96115223998591,0,2.96115223998591,0,0,2.75509134214056,0.206060897845354,0.0747927644697458
"5399",67,"Finland","baseline","kg_co2e_excl_luc",159.938114831465,1394.14303928565,88.7748756921412,1394.14303928565,0,0,1297.1273024651,97.0157368205487,0.0747927644697456
"5400",67,"Finland","baseline","kg_co2e_total",159.938114831465,1450.80098986112,88.7748756921412,1450.80098986112,0,0,1349.84253506478,100.958454796344,0.0747927644697458
"5401",67,"Finland","baseline","l_blue_green_wf",34356.7082636484,842626.408962226,22044.1008678257,842626.408962226,0,0,783989.655324801,58636.7536374248,0.0747927644697455
"5402",67,"Finland","baseline","l_blue_wf_brackish_pond",2841.1807967085,2642.2108599435,60.660291802345,2642.2108599435,0,0,2458.3444802469,183.866379696605,0.0747927644697454
"5403",67,"Finland","baseline","l_blue_wf_excl_pond",661.9062355,45484.1398256125,494.519281,45484.1398256125,0,0,42318.9858819457,3165.15394366683,0.0747927644697452
"5404",67,"Finland","baseline","l_blue_wf_freshwater_pond",27797.9792241066,30170.4438637843,15923.3203470234,30170.4438637843,0,0,28070.9406139974,2099.50324978691,0.0747927644697454
"5405",67,"Finland","baseline","l_blue_wf_total",31301.0662563151,78296.7945493403,16478.4999198257,78296.7945493403,0,0,72848.2709761899,5448.52357315035,0.0747927644697452
"5406",67,"Finland","baseline","l_green_wf",3055.64200733332,764329.614412886,5565.600948,764329.614412886,0,0,711141.384348611,53188.2300642742,0.0747927644697451
"5407",67,"Finland","baseline_adjusted","kg_co2_luc_feed_palm",0,0.308584906676607,0,0.331664824920588,-0.0230799182439818,-0.0695880796207673,0.308584906676607,0,0
"5408",67,"Finland","baseline_adjusted","kg_co2_luc_feed_soy",0,49.3080281437856,0,52.9959118792113,-3.68788373542573,-0.0695880796207674,49.3080281437856,0,0
"5409",67,"Finland","baseline_adjusted","kg_co2_luc_human_palm_soy",0,0.343528207073163,0,0.3692216313535,-0.0256934242803368,-0.069588079620767,0.343528207073163,0,0
"5410",67,"Finland","baseline_adjusted","kg_co2_luc_pasture",0,2.75509134214056,0,2.96115223998591,-0.206060897845354,-0.0695880796207678,2.75509134214056,0,0
"5411",67,"Finland","baseline_adjusted","kg_co2e_excl_luc",148.808328562178,1297.1273024651,82.5972025741528,1394.14303928565,-97.0157368205487,-0.0695880796207676,1297.1273024651,0,0
"5412",67,"Finland","baseline_adjusted","kg_co2e_total",148.808328562178,1349.84253506478,82.5972025741528,1450.80098986112,-100.958454796344,-0.0695880796207678,1349.84253506478,0,0
"5413",67,"Finland","baseline_adjusted","l_blue_green_wf",31965.8909134902,783989.655324801,20510.0942214672,842626.408962226,-58636.7536374248,-0.0695880796207675,783989.655324801,0,0
"5414",67,"Finland","baseline_adjusted","l_blue_wf_brackish_pond",2643.46848121015,2458.3444802469,56.439058586584,2642.2108599435,-183.866379696605,-0.0695880796207674,2458.3444802469,0,0
"5415",67,"Finland","baseline_adjusted","l_blue_wf_excl_pond",615.845451682544,42318.9858819457,460.106633899768,45484.1398256125,-3165.15394366683,-0.0695880796207672,42318.9858819457,0,0
"5416",67,"Finland","baseline_adjusted","l_blue_wf_freshwater_pond",25863.571232563,28070.9406139974,14815.2470628877,30170.4438637843,-2099.50324978691,-0.0695880796207674,28070.9406139974,0,0
"5417",67,"Finland","baseline_adjusted","l_blue_wf_total",29122.8851654557,72848.2709761899,15331.7927553741,78296.7945493403,-5448.52357315035,-0.0695880796207673,72848.2709761899,0,0
"5418",67,"Finland","baseline_adjusted","l_green_wf",2843.00574803446,711141.384348611,5178.30146609316,764329.614412886,-53188.2300642742,-0.0695880796207672,711141.384348611,0,0
"5419",67,"Finland","baseline_oecd","kg_co2_luc_feed_palm",0,0.297077213546916,0,0.331664824920588,-0.0345876113736723,-0.104284834492032,0.308584906676607,-0.0115076931296905,-0.0372918210862155
"5420",67,"Finland","baseline_oecd","kg_co2_luc_feed_soy",0,49.7721273744938,0,52.9959118792113,-3.22378450471756,-0.0608308148761593,49.3080281437856,0.464099230708172,0.00941224478405071
"5421",67,"Finland","baseline_oecd","kg_co2_luc_human_palm_soy",0,3.82862159951652,0,0.3692216313535,3.45939996816302,9.36944012592512,0.343528207073163,3.48509339244335,10.1449992189466
"5422",67,"Finland","baseline_oecd","kg_co2_luc_pasture",0,2.86793273249604,0,2.96115223998591,-0.0932195074898763,-0.0314808223066301,2.75509134214056,0.112841390355478,0.0409574044350219
"5423",67,"Finland","baseline_oecd","kg_co2e_excl_luc",180.88892578977,1238.68121968624,101.932162022336,1394.14303928565,-155.461819599406,-0.111510666566226,1297.1273024651,-58.4460827788578,-0.0450580931168321
"5424",67,"Finland","baseline_oecd","kg_co2e_total",180.88892578977,1295.4469786063,101.932162022336,1450.80098986112,-155.354011254825,-0.107081544843512,1349.84253506478,-54.3955564584803,-0.0402977051363032
"5425",67,"Finland","baseline_oecd","l_blue_green_wf",12795.6808759087,853312.115625206,6252.17825882175,842626.408962226,10685.7066629801,0.0126814286252203,783989.655324801,69322.4603004049,0.0884226721992717
"5426",67,"Finland","baseline_oecd","l_blue_wf_brackish_pond",4666.79170220624,4339.97291933994,99.6377797444466,2642.2108599435,1697.76205939644,0.642553584626755,2458.3444802469,1881.62843909304,0.76540470801068
"5427",67,"Finland","baseline_oecd","l_blue_wf_excl_pond",157.341713454546,74378.5057369098,142.758090181818,45484.1398256125,28894.3659112973,0.635262445812522,42318.9858819457,32059.5198549641,0.757568244768397
"5428",67,"Finland","baseline_oecd","l_blue_wf_freshwater_pond",6979.96288184384,9315.79398832488,4613.21547935003,30170.4438637843,-20854.6498754594,-0.691227811218671,28070.9406139974,-18755.1466256725,-0.668133885628342
"5429",67,"Finland","baseline_oecd","l_blue_wf_total",11804.0962975046,88034.2726445746,4855.6113492763,78296.7945493403,9737.47809523436,0.12436624195513,72848.2709761899,15186.0016683847,0.208460701467413
"5430",67,"Finland","baseline_oecd","l_green_wf",991.584578404043,765277.842980632,1396.56690954545,764329.614412886,948.228567745886,0.00124060163294112,711141.384348611,54136.45863202,0.0761261541284196
"5431",67,"Finland","lacto_ovo_vegetarian","kg_co2_luc_feed_palm",0,0.0569935745170274,0,0.331664824920588,-0.274671250403561,-0.828159122600132,0.308584906676607,-0.251591332159579,-0.81530666833049
"5432",67,"Finland","lacto_ovo_vegetarian","kg_co2_luc_feed_soy",0,14.2069572283206,0,52.9959118792113,-38.7889546508908,-0.731923525333404,49.3080281437856,-35.101070915465,-0.711873344703786
"5433",67,"Finland","lacto_ovo_vegetarian","kg_co2_luc_human_palm_soy",0,0.343528207073163,0,0.3692216313535,-0.0256934242803368,-0.069588079620767,0.343528207073163,0,0
"5434",67,"Finland","lacto_ovo_vegetarian","kg_co2_luc_pasture",0,0,0,2.96115223998591,-2.96115223998591,-1,2.75509134214056,-2.75509134214056,-1
"5435",67,"Finland","lacto_ovo_vegetarian","kg_co2e_excl_luc",144.598030076082,838.672469848186,76.086872906767,1394.14303928565,-555.470569437462,-0.398431548115811,1297.1273024651,-458.454832616914,-0.353438580581607
