country_code,country,diet,attribute,centile_up,value,centile_down,value_baseline,diff_baseline,%_diff_baseline,value_baseline_adj,diff_baseline_adj,%_diff_baseline_adj
89,Guatemala,baseline_oecd,l_blue_wf_brackish_pond,4666.791702206244,4339.972919339941,99.63777974444656,177.2214601181617,4162.751459221779,23.488980716253447,341.04240105343615,3998.9305182865046,11.72561096782782
89,Guatemala,baseline_oecd,l_blue_wf_excl_pond,157.3417134545457,100134.10153103815,142.75809018181826,39168.048329902645,60966.0532011355,1.5565251729581655,44085.842453431476,56048.25907760667,1.2713437230287994
89,Guatemala,baseline_oecd,l_blue_wf_freshwater_pond,6979.962881843838,9315.79398832488,4613.21547935003,1105.7194646945413,8210.07452363034,7.425097220205307,2127.8304607101113,7187.963527614769,3.378071542981842
89,Guatemala,baseline_oecd,l_blue_wf_total,11804.096297504628,113789.86843870296,4855.611349276295,40450.98925471534,73338.87918398762,1.8130305472180401,46554.715315195026,67235.15312350795,1.4442178986231071
89,Guatemala,baseline_oecd,l_green_wf,991.584578404043,1311851.7420265344,1396.5669095454523,788638.5302155263,523213.21181100805,0.6634385612227437,964610.1031244627,347241.63890207175,0.35998134145321875
89,Guatemala,lacto_ovo_vegetarian,kg_co2_luc_feed_palm,0.0,0.5086942773857338,0.0,0.4944768502368876,0.014217427148846218,0.02875246261181917,0.7284040471613733,-0.2197097697756395,-0.30163172573224895
89,Guatemala,lacto_ovo_vegetarian,kg_co2_luc_feed_soy,0.0,5.395327871071367,0.0,7.913755812128326,-2.5184279410569586,-0.3182342241590662,13.83595595056304,-8.440628079491674,-0.6100502278014401
89,Guatemala,lacto_ovo_vegetarian,kg_co2_luc_human_palm_soy,0.0,30.315490701020483,0.0,28.533869660121542,1.7816210408989406,0.0624388161199497,30.309783619019928,0.005707082000554919,0.0001882917434281393
89,Guatemala,lacto_ovo_vegetarian,kg_co2_luc_pasture,0.0,15.404016390788787,0.0,13.45067220495472,1.9533441858340659,0.14522279303740132,20.537705260510972,-5.133688869722185,-0.24996409309627324
89,Guatemala,lacto_ovo_vegetarian,kg_co2e_excl_luc,92.10649766437999,827.0367697464318,56.208704026449276,842.3209524330279,-15.284182686596068,-0.01814531936128147,1160.2907658202557,-333.25399607382394,-0.28721593404928414
89,Guatemala,lacto_ovo_vegetarian,kg_co2e_total,92.10649766437999,878.6602989866982,56.208704026449276,892.7137269604694,-14.05342797377125,-0.015742367961138738,1225.702614697511,-347.0423157108129,-0.28313745238804017
89,Guatemala,lacto_ovo_vegetarian,l_blue_green_wf,0.0,904385.3327481148,0.0,829089.5194702414,75295.81327787344,0.09081747086368283,1011164.8184396575,-106779.48569154262,-0.10560047555483144
89,Guatemala,lacto_ovo_vegetarian,l_blue_wf_brackish_pond,0.0,0.0,0.0,177.2214601181617,-177.2214601181617,-1.0,341.04240105343615,-341.04240105343615,-1.0
89,Guatemala,lacto_ovo_vegetarian,l_blue_wf_excl_pond,0.0,40827.868678040315,0.0,39168.048329902645,1659.8203481376695,0.042376896958393716,44085.842453431476,-3257.9737753911613,-0.07390068090073604
89,Guatemala,lacto_ovo_vegetarian,l_blue_wf_freshwater_pond,0.0,0.0,0.0,1105.7194646945413,-1105.7194646945413,-1.0,2127.8304607101113,-2127.8304607101113,-1.0
89,Guatemala,lacto_ovo_vegetarian,l_blue_wf_total,0.0,40827.868678040315,0.0,40450.98925471534,376.87942332497187,0.009316939592053099,46554.715315195026,-5726.846637154711,-0.12301324577717956
89,Guatemala,lacto_ovo_vegetarian,l_green_wf,0.0,863557.4640700746,0.0,788638.5302155263,74918.93385454826,0.09499781076391706,964610.1031244627,-101052.63905438804,-0.10476008775677247
89,Guatemala,low_food_chain,kg_co2_luc_human_palm_soy,0.0,30.362748232219737,0.0,28.533869660121542,1.8288785720981942,0.06409500687718513,30.309783619019928,0.0529646131998085,0.0017474428014910756
89,Guatemala,low_food_chain,kg_co2e_excl_luc,101.93542099042025,231.770557249182,61.513805258679895,842.3209524330279,-610.5503951838459,-0.7248429395235663,1160.2907658202557,-928.5202085710737,-0.8002478653828342
89,Guatemala,low_food_chain,kg_co2e_total,101.93542099042025,262.13330548140175,61.513805258679895,892.7137269604694,-630.5804214790677,-0.7063635322670362,1225.702614697511,-963.5693092161093,-0.786136292492047
89,Guatemala,low_food_chain,l_blue_green_wf,0.0,798008.7746576241,0.0,829089.5194702414,-31080.74481261731,-0.03748780328628059,1011164.8184396575,-213156.04378203338,-0.21080247245049274
89,Guatemala,low_food_chain,l_blue_wf_brackish_pond,0.0,0.0,0.0,177.2214601181617,-177.2214601181617,-1.0,341.04240105343615,-341.04240105343615,-1.0
89,Guatemala,low_food_chain,l_blue_wf_excl_pond,0.0,38962.107836195486,0.0,39168.048329902645,-205.94049370715948,-0.005257869679198063,44085.842453431476,-5123.73461723599,-0.1162217694410233
89,Guatemala,low_food_chain,l_blue_wf_freshwater_pond,0.0,0.0,0.0,1105.7194646945413,-1105.7194646945413,-1.0,2127.8304607101113,-2127.8304607101113,-1.0
89,Guatemala,low_food_chain,l_blue_wf_total,0.0,38962.107836195486,0.0,40450.98925471534,-1488.881418519857,-0.036807045907939054,46554.715315195026,-7592.60747899954,-0.16308997762298386
89,Guatemala,low_food_chain,l_green_wf,0.0,759046.6668214287,0.0,788638.5302155263,-29591.863394097658,-0.03752272081610129,964610.1031244627,-205563.43630303396,-0.21310520762450516
89,Guatemala,low_red_meat,kg_co2_luc_feed_palm,0.0,0.58595678464762,0.0,0.4944768502368876,0.09147993441073243,0.1850034725931202,0.7284040471613733,-0.14244726251375328,-0.195560778483971
89,Guatemala,low_red_meat,kg_co2_luc_feed_soy,0.0,10.032515322168026,0.0,7.913755812128326,2.1187595100397,0.2677312214754679,13.83595595056304,-3.8034406283950144,-0.2748953987700602
89,Guatemala,low_red_meat,kg_co2_luc_human_palm_soy,0.0,30.289519036596744,0.0,28.533869660121542,1.7556493764752013,0.06152861134460383,30.309783619019928,-0.020264582423184407,-0.0006685822201141688
